meta,id,tweet,sentiment,emotion
meta,12560,atif aslam say nahi gham maaray hum feel,positive,joy
meta,35427,sir aaps nivadan hamar phulwaria shivpur block varanasi mai pani bahut samasaya ga,neutral,others
meta,26126,dhan dhan satguru tera aasra papa ji papa ji bless health get well soon miss u papa jaan,positive,joy
meta,5437,assalaam alaikum jumma mubarak brother sister may allah almighti bless accept dua,neutral,others
meta,2573,kal islamabad gujranwala bazareya train sham 5 baje rawana hua gujrat ky qareeb thi ky cabin ky bahir udham sa,positive,others
meta,35752,jai sri ram aapki mehnat oor lagan oor tapesya sri ram je daya drasiti sadev rahegi janta,positive,joy
meta,31968,mushkil lagta tri harder,positive,joy
meta,21129,ink sasur walo 70 saal world class hospit banay yahi ilaj karao na,neutral,others
meta,13996,baba ramdeo kuchh neta tarah mausham vaigyanik gay save jyada kala dhan unhi pa hoga apn,negative,anger
meta,12271,faizi kamyabi sirf pais kmane nhi keht har dil ghr bna le wo bahut badi kamyabi shahrukh khan,positive,joy
meta,27489,mishra bhai follow back kark apn bhai support kijiy jai shiya ram,neutral,others
meta,3178,wish allah khair noor may allah grant good end thi duniha,positive,joy
meta,25918,baloo haha jahak nde int igen dig mb,neutral,others
meta,23471,nhi padta congratul wish happi birthday pak like share twitter kind,positive,joy
meta,7403,happi birthday say mani happi return day allah lmbi eman wli zindgi ata kre ameen,positive,joy
meta,13974,hindu nahi rote 80 hue hindu khatr himodi hindu bacha sakta,negative,sadness
meta,17042,hamari zaati muqalifat nahi bjp rss ideolog virodh kart aesi mansikta k,neutral,others
meta,7493,jeeto haro hami sy payar hy good luck next match,positive,joy
meta,25978,deen thekedaar agar tarah baatein nahi kareing inka dhanda paani band jayegaab,neutral,others
meta,6073,jai jai jai akhelish jai samajwad pir 5sal jhelna padega na,negative,sadness
meta,45108,narendermodi garw ese bete appki mako appki mom sath app apn desh maao support,positive,joy
meta,22375,ba ak47 suicid bomb jacket leleta teri nation dress ekdum perfect hojaati pakvwi,negative,others
meta,13721,abbey dall beti molest karn shikayat karn gaya bap tere jija sasuraliyo boti bo,negative,anger
meta,14629,yogendrayadav get well soon yogendrayadav urff salim avi toh 5 saal apko san jhela,positive,joy
meta,27512,yra smjh nahi ara cousin b sare fazol bahr nh niklta faida nahi ghar ane mujh,neutral,others
meta,8397,babe classroom happi birthday thank everyth ayiee sorri sa lahat ahuu stay g,positive,joy
meta,37655,kal pure desh problem baat ker rha thamodi shah k alawa nhi,neutral,others
meta,13083,ajj joot mat bolo modi bhakto modi 5 year pm joot media photo insaniyat julam karna band karo,negative,anger
meta,1703,kalau dah nama boyfriend ni automat hensem even muka macam kena bahan radioaktif,neutral,others
meta,26942,vote chariti khairaat daan vote khairaati nahi agar vote karta hoon mujh usk badl,neutral,others
meta,31110,yeh b toho sakta hein k wohi chunav ayog vipaksh vafadar log galat jankari dete sah,neutral,others
meta,3465,hotel bakwa rahi haysh habitu liar fond creat hollow scene,negative,anger
meta,13177,janta v modimay tabhi chutiyo vote nahi diya unka v bhahi,negative,anger
meta,14152,100th episod favorit interviewe throughout year catch talk f,positive,joy
meta,29880,best pathano kashmiriyo k sah muqabla bazi k per pr kulhari marna ha,neutral,others
meta,1373,ask cast sunochanda2 sawaal jawaab truli answer question like true cham,positive,joy
meta,38350,congratul namo atalji great visionari,positive,joy
meta,16560,haryana nahi maharashtra jharkhand haregi bjp,negative,anger
meta,22530,brahmastra releas k pehl brahmastra 2 shoot start realli kya bakwa,neutral,anger
meta,32330,adina gol ghor malda wb indian huge fan sir comedi king kapil sir,positive,joy
meta,17547,farhan00 move dud histori na kholn maja allah hafi vand matram,positive,joy
meta,4097,etn salo pehli mertaba sapat gerhannah dekha har jeet bahut dekhip yeh elect dlalo chor jahil desh droh,negative,anger
meta,23273,dear neasamani get well soon onc feel better wed love take holiday network flyairasi,positive,joy
meta,5000,liberalswoh dara hua samuday insaan haidar maar chhed di ladkihindu intoler,negative,anger
meta,16361,mxmiah amaz person cute babi nephew anoth one haaa,positive,joy
meta,3283,woh maheena jarha jiski har sham eid hotti last day ramadan,neutral,sadness
meta,13267,shame word unknown youi shouldnt even say shame youlanat k mounh per weseyhttpst,negative,anger
meta,23247,randi khulli ghumna ghoom le duniya dushman mat ban kaam yo dhamm dhamm hori yo fodd degi,negative,anger
meta,34218,true brahmin kalyug swami sivananda religion hindu dalit,neutral,others
meta,29092,sekh mujeeb nayla kadri jindawad indian armi jindawad jay hind,positive,joy
meta,39893,wah jii wah jiii u realli belong isalm,neutral,others
meta,26907,bull kya karegi bra hindu pa jana,neutral,others
meta,13014,happi si may allah live u long live hamesha khush raho allah pak ap har khushi de,neutral,others
meta,42181,hiiii doll mom ibam ur big f mom ivask u life inbox pleas hmesa apk ley,positive,joy
meta,43538,laakh kaha na maana dil kaisa deewana kab kare intezaar tera love love love thi song,positive,joy
meta,40740,24 yr realli cool luv yr transform sure need take tip youand tmne mugh khi k,positive,joy
meta,4328,sweety0 14 saal bacchi dream wo relationship hoti 1 chota sa ghar 2 pais nhi ba pyaar 3 wo bf nh,neutral,others
meta,43490,abey ullu k pathth pani peen ni light samasya h pollut itna admi mar jay traffic b,negative,anger
meta,16006,congratul spirit fight put puri first ever elect koshi,positive,joy
meta,15173,batadena go mutra use kart nahi jais log islam baar nahi jaant w,neutral,others
meta,5958,randi wazir nahi skte agr hay b say zar taj gul k tarah bn choki hay,positive,anger
meta,6033,mumbai thank sir appreci effort,positive,joy
meta,3161,dhurv tyagi delhi kaat diya bhaat yadav mathura kaat diya dr narang delhi vikashp,negative,others
meta,32083,islam like black hole 58 desho nigal chuka bharat nigaln taiyari,negative,others
meta,24906,u dont pretend u okkkk ok ok messag u want talk nd dont think,neutral,disgust
meta,4729,dd7 haran tayar jao11 har nahi jitn de raha pak koafghanistan practic,neutral,anger
meta,22266,acchedin andhera dincongrat india,negative,anger
meta,35618,54 thi nation dressw proud captain wear shalwar qame,neutral,others
meta,19024,listen thi song thi help move hast hast katt jay chutiy zindagi yuhi chalti rahe,negative,anger
meta,33458,lolbut keep tell everyon best pizzaand truli day,positive,joy
meta,18726,jay hind jay bharat vandemataram jay sree ram assalamolaikum bismillaerahamatullah,positive,joy
meta,29336,bjp valo andh bhakt bolna vala andha h chamcha c,negative,anger
meta,16618,badhai jay mata dee dr santosh shriva,positive,joy
meta,44816,yaseen2 ok aakhri lamhaat apki birthday k ume karti hoon dekhai de raha hoga happi birthday,positive,joy
meta,35007,pm narendra domodar da modi jee veri veri bar besabri desh janta j k remov articl 35,positive,joy
meta,6772,papa poor student k liya har thraa facil h ji w bi aaj smajh upper uth ske papa world apki puri,positive,others
meta,36130,bangtan exactli seventeen hour mop tear festa come festa ha merci,neutral,joy
meta,27287,lanat hy aesi logon py vision kharab kr rahh aesi logon jooti mar k pa,negative,disgust
meta,4774,army18 merja pencho usn opinion dia bakwa kern zarorat nai,positive,anger
meta,41003,sir bjp social media yahi kia haivipaksh k neta chhavi khrab kidesh,neutral,others
meta,21957,avra sir shayad sirf khudko hoshiyar baakiyon bewkuf samajht bjp ram naam lek,negative,anger
meta,20075,hrutul bau na vichar awesom,positive,joy
meta,27991,flipper say see great forward tom mc,neutral,joy
meta,26311,mana nahi kaha lekin propaganda nikla bjp cell haiiss bjp seva 24hr karti,neutral,anger
meta,23870,hiii would mean world dont understand much love,positive,joy
meta,26973,madarchod krishn soch thi bada bhagwan nahi hona chahiy randiyon kotha chalan wala bhad,positive,anger
meta,28400,aisa h k apn log bhejn band diy h tv debat kareg,neutral,others
meta,20952,perfect sir sacha insaan ese bol sakta odisha apka bahat bada fan hoon,positive,joy
meta,15223,hope one reason man somewher hate women hope,positive,others
meta,5667,mowglu memo insaan qatam hojata zindagi nahi,neutral,others
meta,30386,superb chindi movi amar boss abhi anna act ontu chindi act marvel ambi appaji scene,positive,joy
meta,9367,seekho attitud chaiyai agar world cup jeetna hay,positive,others
meta,40934,phatak mukul onli onether media behind,neutral,joy
meta,36984,randi k bachhon 26 day gaya box replac nahi raha tums,negative,anger
meta,17644,narendra modi ji looter ambani adani lalit vijay mallaya thi peopl g,negative,others
meta,19500,dada budget wagera kaam nahi ayega log educ system nahi badalwaog,negative,sadness
meta,19081,return kyun allah rahmat nahi chahiy kya india,negative,anger
meta,35196,happi sweet seventeen nder moga makin dewasa yaaaaasalam sayangg,positive,joy
meta,40758,wo modi ji iss shortgun machin gun tarah istem kart bt aisa lagta shotgun,neutral,others
meta,22066,half pakistani mullah die look dress hehe dharam khatr bhai aurat ajadi dekhkar,negative,anger
meta,26129,dhan dhan satguru tera aasra gud morn sohn saint dr ji bless v khyaal rakhna,positive,joy
meta,13202,salman ranveer sachm good want cheat anushka bless wt besthappi,positive,joy
meta,19584,bc abhi amit shah home ministri sambhali pakistani abhi shiver rahe pakvwi cwc19 amitshahhomeministri,negative,anger
meta,19707,kee lala yeah see parent interact definit ha effect life,positive,others
meta,21556,congratul arsen footbal club absolut huge night club historyhttpst,positive,joy
meta,24403,teeno sey imran khan aek paisa nahi khaya qoam doubt dusr 2 bando itna nahi kh,neutral,anger
meta,26668,shame madam per kya kare parti nikaal diya congress wapa le nahi rahe bjp essa,negative,disgust
meta,34975,ghulamon k mulk poochnay wala nahi k 1971 iqtedar k paa oper search lig,negative,sadness
meta,21882,gandhi famili joot chatna nahi chhodog besharmo shame,negative,anger
meta,36617,wait wed foreveralon goldi kyliecullen,neutral,sadness
meta,35665,yr log divis bat kr rhe h bat btao yha 20 muslim h tums brdash ni rhe,negative,anger
meta,24705,mir apko umrah adaigi mubarakbad hu aj apka itehad ben ul muslimin likh janay,positive,joy
meta,1577,uppsc18mainspaperout student naxalit mat banao bahut tang hum phle paperout krne wale phasi,negative,anger
meta,6931,yahi mudd rahul gandhi haraya lagta apki bari bjp jeet muddo hui mudd nahi,neutral,joy
meta,10560,dekho bc sharam nahi h allah nam pe beekh dushman mulk,negative,anger
meta,12170,maa k lode teri amma kya tune dharm chod dia h bhenchod randi k b,negative,anger
meta,24163,rahul ji chhavi khrab karn bjp sath sath media sari simay langh diya aapn apn diffen nahi,neutral,anger
meta,15421,rofiqu 23 activ follow jaldi follow karo yeh humar pyari pupu bahht ach h,neutral,others
meta,26345,jai baaki first class salman khan,positive,joy
meta,6892,chaudhri saab statu khrab kr diya tweet,neutral,anger
meta,26302,godi media isko 1 saal purani vedio dikhai di kyu k wo mahila thi agr purosh,negative,anger
meta,4141,may nangyari na ba sa inyo ni papa dax anong klaseng tanong yan syempr walarequir ba sa magkaibigan yon,positive,others
meta,20447,ggn miss lotfor gener public like us improv passport servic effici,positive,joy
meta,16511,care shit loop bc,negative,disgust
meta,34816,delhi lokpriya neta chahiy nakli vote bank wala nakli secular chor sath sa,negative,anger
meta,29535,jacquelin dubai come cant wait perform u team dabangg orbiteventsdubai sunglowentertain khale,positive,joy
meta,14926,saansad bann liy hamaar mithila log taraf bahut badhai mai apk acch bhavish,neutral,anger
meta,6260,tu mujrim talaab bi bata dega wo kaun hoga dusman dawa dega kehna n,neutral,others
meta,19032,sree lankanewzland danga hua wo indian polic kiya hejadu semer paa sabut nehi,neutral,anger
meta,30529,bahi agla elect 2024 energi bacha rakh nahi pehl exhaust jayega,neutral,joy
meta,2062,true yaaaarwhat load disappoint thi countri ha turn aisi ch,negative,sadness
meta,26362,kutta pal billi pal capac hathi pal lekin galat f,negative,others
meta,26878,thank muchsaaray notif bekaar thay acha lag raha,positive,joy
meta,8634,bilkul sahi bhai jahil mulla allah bando gumrah rahe haiy murkh nahi jant,negative,anger
meta,5971,humari team kyu perform nahi paati bohot badi waja humar fan haiitn reactionari n,positive,joy
meta,29003,verdict bb kyuki trailer nayapan trailer acha bi dikha,neutral,joy
meta,14362,jai shree ram jai durga jai na kaali,neutral,joy
meta,9278,sir appko kitn bid bid lok badhai de rehen hong badhai pass pahanchega nehi pa,neutral,others
meta,29068,lagta najaiz h nikalo kuti pak sar zaim ji k munh ata h bhonk dayta h waja nai,negative,sadness
meta,7069,whi grandmoth decid squash sardin 2 patti good mix lunch hhhhhh,neutral,joy
meta,4432,daili routin ban gaya train late khuch nahi badlega,negative,sadness
meta,39916,rubikaliyaquat app bu hindu muslim kro chilllan alwa khuch attta nhi think dusro khne phle dekho,negative,others
meta,8659,abe kon tu chutiyew let u trampl sala pagal kutt tarah bho,negative,anger
meta,7498,shaaa okey chiddi shah tera point samj gaya muji sirf object kuj mullah chand daikh,negative,others
meta,10251,dil todk na jawo aisa love na milg hum jaisa aapko,neutral,joy
meta,42851,shatriy nahi talw chaatn wale badhw kewal uch nich jaat paat tushtikaran b,negative,anger
meta,27396,pappu layak nahi rahanalayak kongress saf kark rahakhud har gaya kya khak,negative,anger
meta,27540,thank veri much distribut ministri right candid especi defenc home financebharat mata jai,positive,joy
meta,13748,sarkar kam saadi vyaha karana nahi samaj,negative,others
meta,28959,fuck wa amiibok tell kider could sue shut help motherfu,negative,anger
meta,28703,apn karrm nahi dekhti congr janta socheng jub apn ghotal pure hong 72000 lalach deya voter,positive,sadness
meta,18772,asif ba fact tweet 5 min apart make extra sad love,positive,joy
meta,12158,kadb ji nahiaisa kuchh nahi hoga,neutral,joy
meta,18667,hram khani adat gyi lye juth nhi chor sakt khoti bachi gulshan iqbal karachi 4 ganti,negative,others
meta,13089,world cup jeeto naa jeeto pr dil jeeet lia ajao bhai wapi ajao awain ajao wapi goli maro cup,positive,joy
meta,13111,hold ur tongu exhaust feel like never say right shit ever anyone ahhhh dont give fuck arrest,negative,anger
meta,26858,thank sir sure modi ji sure outari puru countri sure becom vishva guru atleast,neutral,others
meta,18745,give chanc settl ani countri india still settl india bharat mata ja,positive,joy
meta,20556,pancholi pooj lie tast like shit,neutral,others
meta,4115,sudhr jaoo kabhi moka gali khane q har baaar gandhi famili bali bakra bana rahe,negative,others
meta,28976,bsdwale kabhi bataya kisano karz maaf binaa bhage uska socialis loss nahi,negative,others
meta,19757,congratul pm sir ji apko loksabha elect parchand jeet hardik subhkamnay aapk natartav,positive,joy
meta,20775,tv v good news allah pakistan k ghaddaron bura anjam kare pak fauj isi zinda bad,negative,joy
meta,42285,froggi haha bs 2015 urdu lecturerar meri poetri sy logo k dill miln lgye preem hone l,neutral,anger
meta,2664,nannu rockstar hone excbi offic niklekoun kisis like karta haikoun love karta inko ku,neutral,others
meta,19052,bhaija ji love wish watch play india one day,positive,joy
meta,26811,congratul pyaar bhaiyo aapka pyaara imandaar world best pm modi ji jeet chuke,positive,joy
meta,4068,sardarji polit chhod world cup dekho chupchaap hypocrisi hudd,neutral,anger
meta,38976,selfi challeng number 5 happi see hume look fantast cra,positive,joy
meta,30661,muje bi promot kro follow nhi badh rhe aditi hiker akanksha jr,negative,others
meta,18117,ontrarian sena khair mubarak,positive,joy
meta,17583,world cup khatam huva galli cricket bol rahe,neutral,anger
meta,28336,peopl spread hate like thi sach bajao ise,negative,others
meta,29899,bmf patriot sy algazi wish dear laxmi agarw veri happi birthdaymay allah bless pihu h,positive,joy
meta,1987,modi ji aaj utthey modi ji signatur karey modi ji aaj saf kurta pyjama pehna gon na b sick thi,neutral,joy
meta,4558,upload aao sunday 5262019 ii listen,neutral,joy
meta,34599,credit guru content provid jai modi ji jai bajrangbali,positive,joy
meta,12930,bangal north east gaaon jake dekh illeg muslim immigr treat hindu bandar jais nachna bandh,negative,sadness
meta,13571,happpi muhhhh fuhhh n birthday alreadi know safe fun life,positive,joy
meta,19317,thefilm salman khan katrina kaif promot bharat super dancer 3 bharatwithfamili,neutral,joy
meta,13417,aik azeem rehnuma kehtey k mr jaunga mgr hyderabad univers nhi bnney dunga rehnuma level,negative,anger
meta,20620,explain love dog would die dog,positive,joy
meta,36964,modi ji agar desh nehru neeti pasand karta toh aapko parchand bahumat kyo deta aash jagi thi k modi,neutral,others
meta,35522,love angel satyam k9 yrrr nhi bol rha apko mujh friend maant,neutral,joy
meta,37324,delhi parti school hospit jaal bichaya app jaankari desh lo,negative,others
meta,17221,jai shree ram bhai modiji toh pm bangaya vagwan ram dilmein n mandir mei,neutral,joy
meta,41392,pm mahsay aapko hamari dil pronam dushribar pm banrah iseliy aapko hamari ta,positive,joy
meta,28425,jaleel bhaijan mubarak ap din dugni rat chauguni tarki kare,positive,joy
meta,15034,rajeevkhandelw flop actor h rhegamaiya kth lath mar k nikali thi industri phenk diya,negative,anger
meta,13402,aapk baccho maa tho aisa nahi bholna chahiy modiji nafrat sakti h,neutral,joy
meta,9858,excel move parti right track jindabaad jindabaad jindabaad rahulji must roa,neutral,anger
meta,23555,derasachasauda gud mrng saiyan ji pleas bless everyon maximum sewa simran parmarth,positive,joy
meta,28413,dunya wale bol bol k mar jaengi per 54 4 5 pe nahi ana instead come 7 play last 10,negative,anger
meta,35209,suwar teri chod leke aayeng ise tnsn mt letum bhikariyo auka,negative,anger
meta,31863,sharm karo sharm news hadelin line tumlog jang maidan bana di bewaquf aurat tumko malum h k nahi musli,negative,disgust
meta,13154,rotudu wagl ha ha ha enjoy thi even enjoy elect victori parasit,negative,joy
meta,38914,jisdin bjp aa gaya usdin bjp walo support karna chhod dunga,neutral,others
meta,14133,bhadouria ji nai pata zara anpadh liter educ inh lagta debat chil,negative,others
meta,23871,smjha atiya uh top krni irada bar,neutral,anger
meta,624,pallavi92 nice pallavi big fan marri 2 hindi kab aaega,positive,joy
meta,43563,team servic 24x7 happi lead effort mo muraleedh,neutral,anger
meta,10516,inki aishi taishi maro sale khudh bacch nahi kya inko saloko juto p,negative,others
meta,15448,lord thank comfort word god walkinginnew,positive,joy
meta,157,real life k log chor diy mene alreadi snake thi internet k chorn im sad reason solmon,negative,sadness
meta,24826,polit leader free desper vote kark kare,neutral,others
meta,37222,congrat shri gajendra singh shekhawat ji take charg minist jal shaktimi best wish succ,positive,joy
meta,11049,amit shah remain bjp presid minist kaam sakta pm sakt,positive,others
meta,7961,ekmullo kokutto tarahbhaga bhagakemaromckoeid likea verydust andonlysamele,negative,anger
meta,10825,patrag sambitji secular nahi muslim parti h inko muslim k vote chaiy durgati ga,negative,others
meta,15541,pm modi gi app say nivadn kisano dayan dane kirpa kare pura bharat ak mat hover app pm banyan lo,neutral,others
meta,31475,yaha jisko bhai problem come plss paidmediacantharmsalman kirraak co64d6l,neutral,joy
meta,35473,hamb haryanvi likhni na aav mene ba thodi samjh ske hu thi best cud tri,neutral,joy
meta,28939,kya chal kya raha jcbkikhudayi,neutral,anger
meta,2623,bjp talw chatog kya nahin dikhega aapko kitna jaleel hoge dal,negative,disgust
meta,43076,idol bc origin kon sa zaraa googl kr dekh bc btw mujeh googl kr k zaroorat nh,negative,anger
meta,19415,abey hatakuttey nasal saali bakwa rahi haiy patwarion siway gandi bakwa k ata nah,negative,anger
meta,3762,possitiverd room bahar nikalt aisa lagta jais yamraj aatma nikal le ja rha tumh masti vala j,neutral,joy
meta,26164,best kitti ju good yarrrrr,positive,joy
meta,32897,mp3 emot sexual advocaci proud mama kiddo dil,positive,joy
meta,41946,bjp nahi dikhti kya dala andar go hole use take object,negative,anger
meta,37593,good job sir khuda jese sachch insaan hifazat kare kainaat achh logo gand logo mehfuz,positive,others
meta,20261,mavi may thi eid plate life fill juici kabab tikka top chatni happi cover,neutral,others
meta,28594,abey ch tiy tu kahan tee maar khan sala bhikhari auladsarfaraz joot barabar n,negative,anger
meta,13794,na88 ns nazria vote izat mgr jali dr teri smjh nahi aegaab j,negative,others
meta,3018,mp modi ji yogi ji karan jeet hain2014 bad longon aapn chetra nahi dekha,negative,others
meta,30738,polici thi sad may share spread awaren,neutral,joy
meta,22623,ahmad jahil sirf thank ley nam ley us k ley paper uthaya us k bad pori speech parchi nh uthai tmahr pm tarha,negative,joy
meta,12712,smile friday happi birthday great day dil badhai,positive,joy
meta,43763,follow newbi interact good tweet follow back bhot acha banda must follow,neutral,others
meta,33991,eid naya kart eid garibon yatimo khush kart yeheidbanaoclass,positive,joy
meta,3802,thank lot anna invit biggest day grate honour kind gestur,positive,others
meta,13977,dada dil kitni baar jitog hua uska,neutral,joy
meta,40667,kitn baad mc iss artilc saaf bc isi agent,negative,anger
meta,15690,jisko jitna ata usey utna boln mana nahi kiya gaya lkn agr apko ziada ata,neutral,sadness
meta,26786,fulfil big poll promis modi govt decid expand pm kisan yojna 145 crore farmer itvideo,neutral,others
meta,36490,chotu tu wikipedia hailook makeup man mat bannyeh tera depart nahi,neutral,joy
meta,7508,bhaut acha kiya tere jais agent bjp prachaar kart u truli deshdrohi,negative,others
meta,38630,jofra archer 100790 pakistan isski hawa nikal di engvpak,neutral,joy
meta,35483,dharam pa ji pure heart gold well grind humbl beingmi load love,positive,joy
meta,36938,sath vika visva awesom tag line,positive,joy
meta,27987,new sarkaar bant kaam bahut achchha kiya modi ji thank modi ji saraabb,neutral,others
meta,31126,krishan kutto kutta doodh peeta malaai nhi chipakn de,neutral,sadness
meta,27134,sadm bahar aa jaa bhutiy tera muh bola jija haar gaya teri dukan band chuki,negative,anger
meta,29004,akshay chutiya h bhosdi k hindu musalman baat kr k logo ku bhadka ra mc,negative,disgust
meta,40637,maam sare aapn videsh madad mangeng wish long healthi life pranaam,positive,joy
meta,34750,great smile hoti face py tu b awesom lgti,neutral,joy
meta,17387,mutatherali pm modi want enjoy acch din us live rotten indian,neutral,anger
meta,26801,crime khatm hone wala bacha nahi drug thoda bacha kaam nah,positive,joy
meta,19574,wo afghani tu pakistani madaresa chhap kutta,negative,anger
meta,15639,congress haar sabs bada karn shirsh neta kursi mart dum chipk rahna cha,negative,others
meta,8528,vese open letter ji saan lelo thoda vishram karlo jinko repli nahi kart un logo,neutral,others
meta,38483,think dusron itni import nahi deni chahiy hurt,neutral,others
meta,5923,app logo bohat jalan rahe bernol use keya karo bloodi afghaniskhud london mazey l,negative,anger
meta,19791,yeh afva nahi pappu pichhwad pe laat maar key eh tulsi ukhad fenk diya,negative,others
meta,13549,superstarbt offici twitter 15m follow thank much alway stay us,positive,joy
meta,27016,ji log bht hindu neta jitat h muslim neta,neutral,others
meta,30345,amnesia purpl amnesia lemon x purpl kush follow adri g great day greenwoodgift high qualiti,neutral,anger
meta,37729,vishwa suropari baikti maniyaniya pardhan mantri shree narendra kumar modi ji koti koti parnam yea,positive,joy
meta,24476,show us vote,neutral,joy
meta,9715,btw get wrong nahi kehta foreign cheezon pasand nahi karna chahiyebuss keh raha hoon,neutral,others
meta,5931,80 third murder maar dhaad karn wala kaam number,neutral,joy
meta,28305,acula 99 irada nhi proff pass kr k treat nhi deti,negative,sadness
meta,1249,rathe han gaand k keed cow meat kliy pehl bnde h yeh log jb ban h teri maa khilan jaa rha,negative,sadness
meta,42478,khaleesi mai sorri nai bolni wala kyun ky sorri bolna cheezain kharab krta proud liay ky tu jaa,neutral,others
meta,20507,pakistan banya kiss konsi terahk azadi panjab see chale logono,neutral,disgust
meta,35059,modi sala desh p fir ban gya chor sala bikau media abp aaj india news sale bikau tensn mat lo,negative,anger
meta,40924,whathuva tho huva du bara baad desh export record stapith kiyaab gst bread,neutral,anger
meta,26101,googl chor jhutha kahi iska boycott karna,negative,disgust
meta,2481,kyu sp spokesperson nahi arah polit cricket agay,neutral,joy
meta,40373,thi realli great n wonder perform first time har mat maniyega,positive,joy
meta,18705,get immun boost water cuttingedg antioxid hydrogen alkalin technolog thunderwel ro wate,neutral,others
meta,18985,bachpan chhotta tunhara song honey honey dekhta salman khan toh,positive,joy
meta,37462,islam aesa wahid deen ji khuda imag nahi na taswur krsakta na khuda na os k pyari nabi,neutral,joy
meta,35926,sirje heartiest wish best,positive,joy
meta,25685,legit love thisthank much real,positive,joy
meta,42427,sinc hip hop head like question youi wa listen na make,neutral,joy
meta,31059,jumma jumma aath din nahi hue sarkar bank neta hamesha tar,neutral,joy
meta,26423,raskar wo side jcb khudai chal rahi,neutral,others
meta,12641,happi birthday sona heiden filmi duniya help line no08866681188228833884488 bear 31 may 1943 ag,neutral,others
meta,24239,swear get tough ion care nobodi say hurt feel ahaa,neutral,joy
meta,15537,due high price bhadw sabs sasta public transport teri maa,negative,anger
meta,4780,rahul gandhi bahar vajpaye jinki wajah nahi america band,negative,others
meta,20611,base thing love respect stylishstar garumi love respect alway flour,positive,joy
meta,28329,ni kichwa ni hazinani mpambanaji ni mwelevu ni mfunikaji wa nyota za watu,positive,others
meta,13903,jhoot bol rha h gaadi numb,negative,others
meta,22761,harri sohail k 2 chokay dekhnay k liy yeh awaam bc ussko team rakhna chahti k classi shoot khelta,negative,anger
meta,2193,haan bhadw yeh sun vote nahi diya thaa de nahi sakta sach,negative,anger
meta,28931,gr8 bond two open pehli baar aapk show mei apko dho dala,positive,others
meta,15785,chor kahink exitpoll2019 evm bina hin tumhari aukad bata di log jais looteron vote,negative,disgust
meta,10797,syedzeeshan duaa k aisa youth haal boht bura ach lakin boht kum stay strong wish good luck,positive,joy
meta,34316,raam naam lekr maarkat krke raam naam duba diya agar sach raam dekhn bad mar ja,neutral,others
meta,34729,sexi bakoo hahaha tagal kong pinag isipan shempr hindi,neutral,joy
meta,9251,127 crazi day haha wa super cool meet,positive,joy
meta,35183,dosto fatafat kare isko jitna sake utna broadcast kre jai ram ji,neutral,others
meta,13508,fb kam dhand kr jcb chamch,negative,others
meta,25667,ji bar ndtv patrkar mr ravish kumar debet jarur kare humbl request pleas sir,neutral,others
meta,13867,best wish achch din everyon,positive,joy
meta,41738,modi 600 wada dekh log 6000 katora leke 56 inch nahi ban pay desh bhar,negative,disgust
meta,7019,atalji word principl alway us act catalyst develop bharat,positive,joy
meta,40798,predction pakistan loos worldcup wo kuttey tarhan india,negative,anger
meta,8069,oye kutti saw khadija rizwan wtf shit,neutral,others
meta,30965,dukh sehen nahi raha abhi wapa ashley young pass jana hume ucl uclfin championsleague2019,neutral,others
meta,33882,aisa likha kya galtiyo sath huass,positive,others
meta,28575,haar jeet hissa bahaduri lade sachhai lia bharat mata lia wo haar jitega wish u better luck f,positive,joy
meta,20966,yeh log wohi diwali aak bolt phatak mat phodo masum janwar paresan rahe,neutral,others
meta,39432,train no22846 delay 9 hourspasseng pareshan suvida nahi station pe,positive,sadness
meta,14617,naaz andaaz humar nahi jholi agar tukd tumhar nahi milti na agar bheek huzoor aapk darr,neutral,others
meta,39028,thank much samajh len mil gay,neutral,others
meta,22566,add reason post thi becaus asif bhai manag one genuin nice folk know ani time,neutral,others
meta,15998,alhamdulillah 11 cours carryov jumaat mubarak,positive,joy
meta,21357,shaadiyon chaat toh bahut khaaya hoga kabhi dahi gujiya chaat khaaya dekhiy ban,neutral,others
meta,3678,dicto tmhare abba rahul jais cover kia tune,neutral,others
meta,5677,nashvil countri like yall outsid statesc think,positive,joy
meta,24483,rahul gandhi pe puch gae sawalo jawab dene himmat nahi bachi desh chalaeng,negative,anger
meta,282,dev da tmr new movi song ami tmk valobasi realli love lot,neutral,others
meta,32973,tejasswiprakash hilari epi nikki teri chikki bana dungi tj jealousi cute express love kj,positive,joy
meta,42462,motax yagui koy g rer nice,neutral,others
meta,5706,song yaar jitna v sunoo mann nehi var raha bekhayali think thi infecti song,positive,joy
meta,1604,777 pak,neutral,others
meta,4079,daaru band karo sir,neutral,others
meta,3200,mani mani apk 2209 follow gye ese khub tarraki kro khush rho ram ram sa boy,positive,joy
meta,28443,nimra oyee happi birthdayyy javiiii one best girl twitter liter day n wish k tm jeo,positive,joy
meta,11057,gadkari happi birth day sirje,positive,joy
meta,24107,cant even type kiss properli ghanta kch mileyga eid pe abb,positive,anger
meta,36208,ind insaan smriti ji modi ji pichh hath dhokar padd gaya har,neutral,others
meta,40848,fill gratitud peopl bathinda give thi nimaanisewadar opportun serv 3rd time,positive,joy
meta,26474,alhamdulillah receiv award servic social welfar humanitarian work rehmat,negative,others
